PM1,PM2.5,PM10,Tempature,Gas,Humidity,Pressure,Altitude,TimeinSeconds,Time
0,0,0,23.1856640625,55636,16.99566599477804,1012.3362596675943,7.610291924656583,1676509114.2983253,2023-02-15 16:58:34.298331
0,0,0,23.185078125,55346,17.00042011871244,1012.3352658320946,7.6185723346742265,1676509115.4981358,2023-02-15 16:58:35.498144
0,0,0,23.1846875,55710,17.009968840539532,1012.3329116988025,7.638186460947098,1676509116.6912224,2023-02-15 16:58:36.691231
0,0,0,23.1841015625,55600,16.990802389848213,1012.3302262905985,7.6605607427882525,1676509117.8840523,2023-02-15 16:58:37.884061
0,0,0,23.1841015625,55820,17.000370245641946,1012.3285347159366,7.674654627816468,1676509119.076986,2023-02-15 16:58:39.076995
0,0,0,23.1841015625,55857,16.99558621771344,1012.3251515669244,7.702842452488099,1676509120.269674,2023-02-15 16:58:40.269682
0,0,0,23.1852734375,55930,16.990862207453596,1012.3288307990485,7.672187717097585,1676509121.4626596,2023-02-15 16:58:41.462670
0,0,0,23.18625,55673,16.995695911514627,1012.3287956010629,7.6724809802898575,1676509122.6560822,2023-02-15 16:58:42.656091
0,0,0,23.188203125,55967,16.986228074136633,1012.3321083627254,7.644879690768174,1676509123.8507586,2023-02-15 16:58:43.850767
0,0,0,23.188203125,55746,16.995795635298897,1012.3304167772989,7.658973644270869,1676509125.0447006,2023-02-15 16:58:45.044710
0,0,0,23.1887890625,55673,16.99104166468498,1012.3297190179333,7.664787242154572,1676509126.239461,2023-02-15 16:58:46.239469
0,0,0,23.1907421875,56153,16.99592527927509,1012.3313401811243,7.65128002479581,1676509127.4329324,2023-02-15 16:58:47.432941
0,0,0,23.1907421875,56004,17.000709392603703,1012.3262654055212,7.693562129494928,1676509128.6343086,2023-02-15 16:58:48.634318
0,0,0,23.1915234375,56041,16.995965170424455,1012.3208241256278,7.7388980717498965,1676509129.8281953,2023-02-15 16:58:49.828205
0,0,0,23.1934765625,56041,17.000849048224147,1012.3207536460178,7.739485298771154,1676509131.0213366,2023-02-15 16:58:51.021346
0,0,0,23.1946484375,56041,17.010477829177532,1012.3295076791288,7.6665480773840375,1676509132.2144117,2023-02-15 16:58:52.214420
